2019-03-16 16:41:40,b'RT @nellyfletch71: #TeamBartsHealth showcasing job opportunities within @NHSBartsHealth in Westfield Shopping Centre https://t.co/eaY7sauXCI',neutral
2019-03-16 16:39:21,b'@fhussain73 @NHSBartsHealth It was a pleasure meeting you @fhussain73',neutral
2019-03-16 16:37:12,b'One of the most busiest places visited at the #LondonJobShow Thanks #Mariana #Syed and #ChristineF - great team wor\xe2\x80\xa6 https://t.co/h5ANpaQehv',positive
2019-03-16 15:23:29,b'RT @David_S_85: I cannot believe we have actually put it together! I am SO excited!  Tom thanks so much. Get in touch for a place - initial\xe2\x80\xa6',positive
2019-03-16 15:13:17,b'RT @arjunkg: Session 2 of the #Cardiologytraineemanagementcourse Tuesday 26th March 1830 onwards. All #Cardiology #Trainees come along and\xe2\x80\xa6',neutral
2019-03-16 15:12:21,b'RT @arjunkg: Session 2 of the #Cardiologytraineemanagementcourse Tuesday 26th March 1830 onwards. All #Cardiology #Trainees come along and\xe2\x80\xa6',neutral
2019-03-16 15:04:13,b'RT @nellyfletch71: #TeamBartsHealth showcasing job opportunities within @NHSBartsHealth in Westfield Shopping Centre https://t.co/eaY7sauXCI',neutral
2019-03-16 14:48:38,"b""RT @NHSBartsHealth: Are you coming?? We'll be in Stratford @westfieldlondon  from 11am-5pm today for the #LondonJobShow\n\nDrop by and find o\xe2\x80\xa6""",neutral
2019-03-16 14:45:31,b'RT @JenRoss1975: @kaleido_scope1 @ProjectSEARCHEL @NHSBartsHealth @WhitefieldNews @ProjectSEARCHHQ Absolutely love meeting these guys in th\xe2\x80\xa6',positive
2019-03-16 14:36:41,"b""RT @NHSBartsHealth: Are you coming?? We'll be in Stratford @westfieldlondon  from 11am-5pm today for the #LondonJobShow\n\nDrop by and find o\xe2\x80\xa6""",neutral
2019-03-16 14:34:56,b'RT @Annette_RD: Last day of #NHWeek2019 and it\xe2\x80\x99s #FruityFriday!\n\nThe @SercoHealth Fruit Trolley we had so much fun with yesterday is actual\xe2\x80\xa6',positive
2019-03-16 14:26:38,b'Congratulations Raliat! Words can\xe2\x80\x99t describe what you have been able to do at Barts in such a short period of time.\xe2\x80\xa6 https://t.co/XeTa9gQ38c',positive
2019-03-16 14:22:47,b'@NHSBartsHealth @Ral_sez Congratulations Raliat! Words can\xe2\x80\x99t describe what you have been able to do at Barts in suc\xe2\x80\xa6 https://t.co/SlLMpiTYZv',positive
2019-03-16 14:07:10,"b""RT @NHSBartsHealth: Are you coming?? We'll be in Stratford @westfieldlondon  from 11am-5pm today for the #LondonJobShow\n\nDrop by and find o\xe2\x80\xa6""",neutral
2019-03-16 13:40:28,b'RT @arjunkg: Session 2 of the #Cardiologytraineemanagementcourse Tuesday 26th March 1830 onwards. All #Cardiology #Trainees come along and\xe2\x80\xa6',neutral
2019-03-16 13:38:34,b'Session 2 of the #Cardiologytraineemanagementcourse Tuesday 26th March 1830 onwards. All #Cardiology #Trainees come\xe2\x80\xa6 https://t.co/iFJfgswFW1',neutral
2019-03-16 13:04:54,"b""RT @NHSBartsHealth: Are you coming?? We'll be in Stratford @westfieldlondon  from 11am-5pm today for the #LondonJobShow\n\nDrop by and find o\xe2\x80\xa6""",neutral
2019-03-16 12:59:35,b'@_tomabbott @rupert_pearse @neilajmacdonald @NIAAResearch @RCoANews @QMULBartsTheLon @NHSBartsHealth CONGRATULATION\xe2\x80\xa6 https://t.co/HWvXXdOxxP',neutral
2019-03-16 12:57:25,"b""RT @NHSBartsHealth: Huge congratulations to Raliat Onatade, who has been appointed as our Chief Pharmacist! Such fantastic news - we're ver\xe2\x80\xa6""",positive
2019-03-16 12:46:40,b'Delighted to see prevention of preterm birth included @whippsmaternity @NHSBartsHealth @EastLms @Jimi_Odejinmi\xe2\x80\xa6 https://t.co/WU5cgiFXjh',positive
2019-03-16 12:44:37,"b""RT @NHSBartsHealth: Are you coming?? We'll be in Stratford @westfieldlondon  from 11am-5pm today for the #LondonJobShow\n\nDrop by and find o\xe2\x80\xa6""",neutral
2019-03-16 12:40:15,b'@NHSBartsHealth @Ral_sez Congratulations Raliat! @Ral_sez \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x8e\x89\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd',neutral
2019-03-16 12:39:36,"b""RT @NHSBartsHealth: Are you coming?? We'll be in Stratford @westfieldlondon  from 11am-5pm today for the #LondonJobShow\n\nDrop by and find o\xe2\x80\xa6""",neutral
2019-03-16 12:39:36,"b""RT @NHSBartsHealth: Are you coming?? We'll be in Stratford @westfieldlondon  from 11am-5pm today for the #LondonJobShow\n\nDrop by and find o\xe2\x80\xa6""",neutral
2019-03-16 12:30:15,"b'RT @londonjobshow: Graduated? Graduating?\n\nStart your career at the #LondonJobShow today with @NHSBartsHealth, @deveregroup, @CR_UK and @ma\xe2\x80\xa6'",neutral
2019-03-16 12:23:33,b'@_Dr_MK @Ashidotic @NHSBartsHealth @TheScottishNep1 @rajthur @CharlesHallMD Got to admit #TheRoyalWee the name is pretty good',positive
2019-03-16 12:14:33,b'RT @anna_szkola: @TJHalton @rokhsanafiaz @NewhamLondon @NewhamHospital @newhamchamber @MPSNewham We appreciate your support.  Thank you @NH\xe2\x80\xa6',neutral
2019-03-16 12:13:08,b'RT @anna_szkola: Barts Health NHS Trust ready to see candidates looking to join #TeamBartsHealth @NHSBartsHealth #Stratford @Michael_Pantli\xe2\x80\xa6',positive
2019-03-16 12:02:27,"b'Graduated? Graduating?\n\nStart your career at the #LondonJobShow today with @NHSBartsHealth, @deveregroup, @CR_UK an\xe2\x80\xa6 https://t.co/prKuvFYaFn'",neutral
2019-03-16 11:54:29,b'Happy Birthday \xf0\x9f\xa5\xb3\xf0\x9f\xa7\x81Joy and good luck \xf0\x9f\x8d\x80 Marvi from @peri_team !!!!! @RoyalLondonHosp @NHSBartsHealth https://t.co/OMdO4O6ad0',positive
2019-03-16 11:41:44,b'RT @EMooreSLT: \xe2\x80\x98How do you mostly communicate with parents in therapy sessions?\xe2\x80\x99 Tell? Sell? Consult? Co-create? Empower? ~ The communicati\xe2\x80\xa6',positive
2019-03-16 11:34:41,b'RT @DawnGrant63: @anna_szkola @jothim21 @NHSBartsHealth @RoyalLondonHosp @DionneDaniel5 @BHNurseEducator @BartsHospital @sphilpott72 @willi\xe2\x80\xa6',neutral
2019-03-16 11:25:44,"b""RT @NHSBartsHealth: Are you coming?? We'll be in Stratford @westfieldlondon  from 11am-5pm today for the #LondonJobShow\n\nDrop by and find o\xe2\x80\xa6""",neutral
2019-03-16 11:20:49,b'@SarahfRNPT @hattiegarves89 @RoyalLondonHosp @NHSBartsHealth I meant team!',neutral
2019-03-16 11:20:16,b'@SarahfRNPT @hattiegarves89 @RoyalLondonHosp @NHSBartsHealth Welcome to the yeah @hattiegarves89',positive
2019-03-16 11:20:08,"b'@TheUSCAP From @NHSBartsHealth @IAPCentral pres on @BritAccPath support for developing nations, Tues. @OrchidCancer\xe2\x80\xa6 https://t.co/hJK0BjHlXd'",neutral
2019-03-16 11:19:46,b'RT @SarahfRNPT: First week complete for the newest member of the senior sister clan @hattiegarves89 \nWelcome to  @RTeamaau @RoyalLondonHosp\xe2\x80\xa6',positive
2019-03-16 11:18:27,"b""RT @NHSBartsHealth: Are you coming?? We'll be in Stratford @westfieldlondon  from 11am-5pm today for the #LondonJobShow\n\nDrop by and find o\xe2\x80\xa6""",neutral
2019-03-16 11:10:09,"b""RT @NHSBartsHealth: Are you coming?? We'll be in Stratford @westfieldlondon  from 11am-5pm today for the #LondonJobShow\n\nDrop by and find o\xe2\x80\xa6""",neutral
2019-03-16 10:52:35,"b""RT @NHSBartsHealth: Are you coming?? We'll be in Stratford @westfieldlondon  from 11am-5pm today for the #LondonJobShow\n\nDrop by and find o\xe2\x80\xa6""",neutral
2019-03-16 10:46:37,b'RT @MrsQuaye: @NHSBartsHealth @Ral_sez Great news for #TeamBarts especially the #pharmacy team. \n\nWe are extremely fortunate to to be led b\xe2\x80\xa6',positive
2019-03-16 10:45:09,"b'RT @Nurse_Green: Had an amazing morning at RLH, part of the @NHSBartsHealth network. Meeting @louisechicks1 and @ed_rlh was a delight! Look\xe2\x80\xa6'",positive
2019-03-16 10:44:16,b'RT @martinpgriff: A brilliant example of the life changing work Barts &amp; SGT are doing in the community. Great work @ldnvrn &amp; San!\n@NHSBarts\xe2\x80\xa6',positive
2019-03-16 10:43:36,b'RT @LuisMieiro: Can\xe2\x80\x99t recommend highly enough #SilverTrauma @drsimongreen @Anandachap @Whippsxjuniors @WhippsCrossHosp @NHSBartsHealth http\xe2\x80\xa6',neutral
2019-03-16 10:41:24,b'RT @jane_ikeagwu: Let\xe2\x80\x99s spot it and stop it!! #delirium @RoyalLondonHosp @NHSBartsHealth https://t.co/4Uy5LSIIRe',neutral
2019-03-16 10:33:24,b'RT @David_S_85: I cannot believe we have actually put it together! I am SO excited!  Tom thanks so much. Get in touch for a place - initial\xe2\x80\xa6',positive
2019-03-16 10:22:45,"b""RT @NHSBartsHealth: Are you coming?? We'll be in Stratford @westfieldlondon  from 11am-5pm today for the #LondonJobShow\n\nDrop by and find o\xe2\x80\xa6""",neutral
2019-03-16 10:21:54,"b""RT @NHSBartsHealth: Are you coming?? We'll be in Stratford @westfieldlondon  from 11am-5pm today for the #LondonJobShow\n\nDrop by and find o\xe2\x80\xa6""",neutral
2019-03-16 10:18:50,b'RT @RLHchildren: @SusieM77 @NHSBartsHealth @NHSLeadership This looks brilliant Susie. Great recognition that leadership and careers don\xe2\x80\x99t s\xe2\x80\xa6',positive
2019-03-16 10:16:20,"b""RT @NHSBartsHealth: Are you coming?? We'll be in Stratford @westfieldlondon  from 11am-5pm today for the #LondonJobShow\n\nDrop by and find o\xe2\x80\xa6""",neutral
2019-03-16 10:15:02,"b""RT @NHSBartsHealth: Are you coming?? We'll be in Stratford @westfieldlondon  from 11am-5pm today for the #LondonJobShow\n\nDrop by and find o\xe2\x80\xa6""",neutral
2019-03-16 10:14:42,b'RT @LuisMieiro: Can\xe2\x80\x99t recommend highly enough #SilverTrauma @drsimongreen @Anandachap @Whippsxjuniors @WhippsCrossHosp @NHSBartsHealth http\xe2\x80\xa6',neutral
2019-03-16 10:05:38,"b""RT @NHSBartsHealth: Are you coming?? We'll be in Stratford @westfieldlondon  from 11am-5pm today for the #LondonJobShow\n\nDrop by and find o\xe2\x80\xa6""",neutral
2019-03-16 10:04:56,"b""RT @NHSBartsHealth: Are you coming?? We'll be in Stratford @westfieldlondon  from 11am-5pm today for the #LondonJobShow\n\nDrop by and find o\xe2\x80\xa6""",neutral
2019-03-16 10:03:33,"b""RT @NHSBartsHealth: Are you coming?? We'll be in Stratford @westfieldlondon  from 11am-5pm today for the #LondonJobShow\n\nDrop by and find o\xe2\x80\xa6""",neutral
2019-03-16 10:01:10,"b""Are you coming?? We'll be in Stratford @westfieldlondon  from 11am-5pm today for the #LondonJobShow\n\nDrop by and fi\xe2\x80\xa6 https://t.co/gBMCeuEoDI""",neutral
2019-03-16 09:57:16,b'@JoMartin_path @NHSBartsHealth @TfL @FabNHSStuff There should be lifts for adults with pushchairs and not left to o\xe2\x80\xa6 https://t.co/vQ0yDFM9qi',neutral
2019-03-16 09:56:58,b'@rupert_pearse @neilajmacdonald @NIAAResearch @RCoANews @QMULBartsTheLon @NHSBartsHealth Excellent work Neil. Congrats!! Yogi',positive
2019-03-16 09:54:15,"b""RT @anna_szkola: We're back tomorrow #londonjobshow @westfieldstrat . Come and speak to us  - we have lots of opportunities @NHSBartsHealth\xe2\x80\xa6""",neutral
2019-03-16 09:32:52,b'RT @martinpgriff: A brilliant example of the life changing work Barts &amp; SGT are doing in the community. Great work @ldnvrn &amp; San!\n@NHSBarts\xe2\x80\xa6',positive
2019-03-16 09:15:15,b'RT @CatrionaRowland: @CAlexanderNHS @NHSBartsHealth @Barts_Charity @NewhamHospital Thanks @CAlexanderNHS for you support &amp; encouragement. @\xe2\x80\xa6',positive
2019-03-16 09:05:16,b'RT @A_WilliamsNHS: Future generations will acknowledge this moment in our history @NHSBartsHealth #BalanceForBetterIWD2019. We all have a p\xe2\x80\xa6',neutral
2019-03-16 09:04:29,b'RT @BartsAbility: Please join us in Congratulating \xf0\x9f\x8e\x89 our BartsAbility Co Chair Samantha Ming for being shortlisted in the @24Diversity Awar\xe2\x80\xa6',neutral
2019-03-16 09:01:00,b'@CAlexanderNHS @NHSBartsHealth @Barts_Charity @NewhamHospital Thanks @CAlexanderNHS for you support &amp; encouragement\xe2\x80\xa6 https://t.co/NHizc4BA6g',positive
2019-03-16 08:55:16,b'RT @anna_szkola: Exhausted but very happy with the outcome.  We spoke to more than 300 people today who were looking for opportunities @NHS\xe2\x80\xa6',positive
2019-03-16 08:41:53,b'RT @RLHchildren: @SusieM77 @NHSBartsHealth @NHSLeadership This looks brilliant Susie. Great recognition that leadership and careers don\xe2\x80\x99t s\xe2\x80\xa6',positive
2019-03-16 08:35:33,"b'@AAttfield @NHSBartsHealth @BegumRoushon @smallval3 Andrew,You\xe2\x80\x99re the best! So thankful to have been part of your t\xe2\x80\xa6 https://t.co/BLTiyo5pJM'",positive
2019-03-16 08:35:11,b'RT @David_S_85: I cannot believe we have actually put it together! I am SO excited!  Tom thanks so much. Get in touch for a place - initial\xe2\x80\xa6',positive
2019-03-16 08:31:51,b'First week complete for the newest member of the senior sister clan @hattiegarves89 \nWelcome to  @RTeamaau @RoyalLondonHosp @NHSBartsHealth',positive
2019-03-16 08:29:12,"b'RT @atabraham: @rupert_pearse @neilajmacdonald @NIAAResearch @RCoANews @QMULBartsTheLon @NHSBartsHealth Congratulations, Neil.\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe Well d\xe2\x80\xa6'",neutral
2019-03-16 08:27:54,b'RT @David_S_85: I cannot believe we have actually put it together! I am SO excited!  Tom thanks so much. Get in touch for a place - initial\xe2\x80\xa6',positive
2019-03-16 08:25:45,"b'@rupert_pearse @neilajmacdonald @NIAAResearch @RCoANews @QMULBartsTheLon @NHSBartsHealth Congratulations, Neil.\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xe2\x80\xa6 https://t.co/koz1KjjkBF'",neutral
2019-03-16 08:21:45,"b'RT @charlottehopk1n: Thank you @gareth_grier @SamySadek8 @martinpgriff @MaxMarsden83 for the most interesting, ethical, academic and refres\xe2\x80\xa6'",positive
2019-03-16 08:20:04,b'@anna_szkola @jothim21 @NHSBartsHealth @RoyalLondonHosp @DionneDaniel5 @BHNurseEducator @BartsHospital @sphilpott72\xe2\x80\xa6 https://t.co/BejNSuQ76p',neutral
2019-03-16 08:19:35,b'@NeweyVicky @usal @BartsTherapies @ThoraxCentre @NHSBartsHealth Thanks vicky \xf0\x9f\x98\x98',positive
2019-03-16 08:15:10,b'Done!  Come on #teambartshealth let\xe2\x80\x99s get behind @CatrionaRowland to achieve her fundraising target @NHSBartsHealth\xe2\x80\xa6 https://t.co/HUW4t2r909',negative
2019-03-16 08:12:20,b'RT @wendyolayiwola: Congratulations @Ral_sez https://t.co/8xFUArW6BT',neutral
2019-03-16 08:12:03,"b""RT @NHSBartsHealth: Huge congratulations to Raliat Onatade, who has been appointed as our Chief Pharmacist! Such fantastic news - we're ver\xe2\x80\xa6""",positive
2019-03-16 08:11:19,b'Congratulations @Ral_sez https://t.co/8xFUArW6BT',neutral
2019-03-16 08:06:08,b'@SusieM77 @NHSBartsHealth @NHSLeadership This looks brilliant Susie. Great recognition that leadership and careers\xe2\x80\xa6 https://t.co/f6HSD3GU0V',positive
2019-03-16 07:54:54,"b'RT @maggiesbarts: Quarter of new cancer patients left waiting too long to start treatment\nThe Times 15/03/2019, p.4 Chris Smyth \nIf you hav\xe2\x80\xa6'",positive
2019-03-16 07:51:11,b'@d_manu7 @usal @BartsTherapies @ThoraxCentre @NHSBartsHealth Well done Manu! x',neutral
2019-03-16 07:50:08,b'Can\xe2\x80\x99t recommend highly enough #SilverTrauma @drsimongreen @Anandachap @Whippsxjuniors @WhippsCrossHosp\xe2\x80\xa6 https://t.co/IEV1xhWBpW',neutral
2019-03-16 07:38:32,b'RT @jothim21: Functional roadshow for aspiring TNAs. Come and join us to know more about functional skills at RLH and SBH  on the 18th Marc\xe2\x80\xa6',positive
2019-03-16 07:35:29,"b'RT @Tashatigra: This brand new mat is waiting for YOU!!! Relaxation and Meditation in the Sanctuary, 2nd floor, lift 5 @RoyalLondonHosp 2:3\xe2\x80\xa6'",positive
2019-03-16 05:43:33,b'1103 views :):) wow @LondonMarathon @Barts_Charity @NewhamHospital @NHSBartsHealth \n#running #runningmotivation\xe2\x80\xa6 https://t.co/apbMBUTovu',positive
2019-03-16 04:44:45,b'RT @ldnvrn: We\xe2\x80\x99re at @talknewvic today talking to students and staff about knife injuries and violence prevention. The students have been e\xe2\x80\xa6',neutral
2019-03-16 01:22:08,b'RT @MrsQuaye: @NHSBartsHealth @Ral_sez Great news for #TeamBarts especially the #pharmacy team. \n\nWe are extremely fortunate to to be led b\xe2\x80\xa6',positive
2019-03-16 00:02:53,b'@kaleido_scope1 @ProjectSEARCHEL @NHSBartsHealth @WhitefieldNews @ProjectSEARCHHQ I love these two!! The happiest a\xe2\x80\xa6 https://t.co/PhE6svAEE3',positive
2019-03-15 23:40:04,b'@jothim21 @NHSBartsHealth @RoyalLondonHosp @DionneDaniel5 @BHNurseEducator @BartsHospital @sphilpott72\xe2\x80\xa6 https://t.co/LvX1RRs4GJ',neutral
2019-03-15 23:35:33,b'@debbymadden1 @Ashidotic @NHSBartsHealth @TheScottishNep1 @rajthur Hidden. But delicious thanks to @TheScottishNep1 https://t.co/xRXY9b0IuK',positive
2019-03-15 23:31:00,b'@kaleido_scope1 @ProjectSEARCHEL @NHSBartsHealth @WhitefieldNews @ProjectSEARCHHQ Absolutely love meeting these guy\xe2\x80\xa6 https://t.co/Ns0E16Gjee',positive
2019-03-15 23:27:06,b'Incredibly #proud to be a part of this team! @WhippsCrossHosp @NHSBartsHealth #ClinicalResearch https://t.co/K5BvrN4Uo4',positive
2019-03-15 23:26:29,b'RT @chloekj: MRes Graduation? Ok then. Ridiculous hat? Yes please \xf0\x9f\x8e\x93\xf0\x9f\x8e\x93 Thanks @StGeorgesUni @MResClin @BartsLupus @OfficialNIHR and these 3 d\xe2\x80\xa6',positive
2019-03-15 23:25:28,b'@Ashidotic @NHSBartsHealth @TheScottishNep1 @rajthur @CharlesHallMD I see no cakes @Ashidotic ?',neutral
2019-03-15 23:23:52,b'@rupert_pearse @NIAAResearch @RCoANews @QMULBartsTheLon @NHSBartsHealth Thank you all. I did not achieve this all o\xe2\x80\xa6 https://t.co/5fqGMZE7ri',neutral
2019-03-15 23:23:33,"b'RT @WRES_team: Organisations working to improve on #WRES data; this quality improvement methodology document provides useful examples, trie\xe2\x80\xa6'",positive
2019-03-15 23:09:58,b'@TJHalton @rokhsanafiaz @NewhamLondon @NewhamHospital @newhamchamber @MPSNewham We appreciate your support.  Thank you @NHSBartsHealth',neutral
2019-03-15 23:08:06,b'RT @nellyfletch71: #TeamBartsHealth showcasing job opportunities within @NHSBartsHealth in Westfield Shopping Centre https://t.co/eaY7sauXCI',neutral
2019-03-15 23:07:33,b'RT @David_S_85: I cannot believe we have actually put it together! I am SO excited!  Tom thanks so much. Get in touch for a place - initial\xe2\x80\xa6',positive
2019-03-15 23:05:45,"b'RT @NHSBartsHealth: We\'re at the #LondonJobShow today from 9am - come visit and ""find a job you\'ll love"" @NHSBartsHealth \xf0\x9f\x98\x8d \xf0\x9f\x98\x8d  \n\n#shapeyours\xe2\x80\xa6'",positive
2019-03-15 23:05:29,"b""We're back tomorrow #londonjobshow @westfieldstrat . Come and speak to us  - we have lots of opportunities\xe2\x80\xa6 https://t.co/ulj1deENfa""",neutral
2019-03-15 22:54:17,b'RT @KHFTPracDev: @NHSBartsHealth @KHFTComms @Sallykhftdon @MccawleyVonnie @FHFTnursing  40 years ago today I started an amazing journey whi\xe2\x80\xa6',positive
2019-03-15 22:53:10,b'RT @SusieM77: Such a great fellowship. One of the best professional development programmes I have ever done and you can bring your baby! Hu\xe2\x80\xa6',positive
2019-03-15 22:42:03,b'@NHSBartsHealth @Ral_sez Great news for #TeamBarts especially the #pharmacy team. \n\nWe are extremely fortunate to t\xe2\x80\xa6 https://t.co/CbJN9Lxwx0',positive
2019-03-15 22:37:31,b'@NHSBartsHealth @Ral_sez Many congratulations to you Raliat. Very well deserved and Barts is very lucky to have you. Upwards and onwards.',positive
2019-03-15 22:37:19,"b'RT @d_manu7: Presenting at #centosalamanca @usal  in Spain \xf0\x9f\x87\xaa\xf0\x9f\x87\xb8 the role of OT in United Kingdom, specifically my role as OCCUPATIONAL THERAP\xe2\x80\xa6'",neutral
2019-03-15 22:36:08,"b""RT @NHSBartsHealth: Huge congratulations to Raliat Onatade, who has been appointed as our Chief Pharmacist! Such fantastic news - we're ver\xe2\x80\xa6""",positive
2019-03-15 22:35:27,b'RT @rupert_pearse: Congratulations+++ to @neilajmacdonald who passed his PhD viva yesterday. No mean feat as a busy anaesthetic consultant.\xe2\x80\xa6',positive
2019-03-15 22:32:04,"b""RT @NHSBartsHealth: Huge congratulations to Raliat Onatade, who has been appointed as our Chief Pharmacist! Such fantastic news - we're ver\xe2\x80\xa6""",positive
2019-03-15 22:31:00,"b'RT @_Dr_MK: @Ashidotic @NHSBartsHealth @TheScottishNep1 @rajthur @CharlesHallMD Nice picture,\nbut do you have a #Nephmadness team name thou\xe2\x80\xa6'",positive
2019-03-15 22:16:44,b'RT @martinpgriff: A brilliant example of the life changing work Barts &amp; SGT are doing in the community. Great work @ldnvrn &amp; San!\n@NHSBarts\xe2\x80\xa6',positive
2019-03-15 22:07:33,b'RT @KathEvans2: @whiskers2108 Head of #Volunteering @NHSBartsHealth inspiring us all with the amazing work volunteers do across #TeamBartsH\xe2\x80\xa6',positive
2019-03-15 22:06:33,b'@nellyfletch71 @NHSBartsHealth Nice one Neil x',positive
2019-03-15 22:06:19,b'RT @nellyfletch71: #TeamBartsHealth showcasing job opportunities within @NHSBartsHealth in Westfield Shopping Centre https://t.co/eaY7sauXCI',neutral
2019-03-15 22:02:58,"b""RT @NHSBartsHealth: Huge congratulations to Raliat Onatade, who has been appointed as our Chief Pharmacist! Such fantastic news - we're ver\xe2\x80\xa6""",positive
2019-03-15 21:41:58,"b""@drderekhicks @MattHancock @asalexiou @TessaRDavis @Harrietbearduk @NHSBartsHealth I'm well behind. Keep up the brilliant care""",positive
2019-03-15 21:40:38,b'RT @David_S_85: I cannot believe we have actually put it together! I am SO excited!  Tom thanks so much. Get in touch for a place - initial\xe2\x80\xa6',positive
2019-03-15 21:36:12,b'RT @Annette_RD: Last day of #NHWeek2019 and it\xe2\x80\x99s #FruityFriday!\n\nThe @SercoHealth Fruit Trolley we had so much fun with yesterday is actual\xe2\x80\xa6',positive
2019-03-15 21:34:01,b'@rupert_pearse @IainMoppett @neilajmacdonald @NIAAResearch @RCoANews @QMULBartsTheLon @NHSBartsHealth Brilliant! Well done Neil!!',positive
2019-03-15 21:33:47,b'RT @rupert_pearse: Congratulations+++ to @neilajmacdonald who passed his PhD viva yesterday. No mean feat as a busy anaesthetic consultant.\xe2\x80\xa6',positive
2019-03-15 21:28:37,b'RT @rupert_pearse: Congratulations+++ to @neilajmacdonald who passed his PhD viva yesterday. No mean feat as a busy anaesthetic consultant.\xe2\x80\xa6',positive
2019-03-15 21:27:51,b'RT @David_S_85: I cannot believe we have actually put it together! I am SO excited!  Tom thanks so much. Get in touch for a place - initial\xe2\x80\xa6',positive
2019-03-15 21:26:49,"b'RT @d_manu7: Presenting at #centosalamanca @usal  in Spain \xf0\x9f\x87\xaa\xf0\x9f\x87\xb8 the role of OT in United Kingdom, specifically my role as OCCUPATIONAL THERAP\xe2\x80\xa6'",neutral
2019-03-15 21:26:29,"b'RT @maggiesbarts: Quarter of new cancer patients left waiting too long to start treatment\nThe Times 15/03/2019, p.4 Chris Smyth \nIf you hav\xe2\x80\xa6'",positive
2019-03-15 21:23:32,"b""RT @NHSBartsHealth: Huge congratulations to Raliat Onatade, who has been appointed as our Chief Pharmacist! Such fantastic news - we're ver\xe2\x80\xa6""",positive
2019-03-15 21:23:11,b'RT @AlanGurney6: @kaleido_scope1 @ProjectSEARCHEL @NHSBartsHealth @WhitefieldNews @ProjectSEARCHHQ Ben and James are both wonderful members\xe2\x80\xa6',positive
2019-03-15 21:22:42,b'RT @SusieM77: Such a great fellowship. One of the best professional development programmes I have ever done and you can bring your baby! Hu\xe2\x80\xa6',positive
2019-03-15 21:20:54,b'@SaraPeters20 @MattHancock @asalexiou @TessaRDavis @Harrietbearduk The Royal London @NHSBartsHealth',neutral
2019-03-15 21:18:18,"b'RT @NHSBartsHealth: ""No one should have to suffer in silence, so do not hesitate to come forward and seek support.\xe2\x80\x9d\xf0\x9f\x92\x99\n\nWe\'re proud to suppor\xe2\x80\xa6'",positive
2019-03-15 21:14:31,b'@David_S_85 @NHSBartsHealth @laird154 @fareedariaz @mcspud_pitt @rlukalondon @NurseRuthGreen This is great to see.\xe2\x80\xa6 https://t.co/Qs3pKzJkur',positive
2019-03-15 21:10:33,b'RT @David_S_85: I cannot believe we have actually put it together! I am SO excited!  Tom thanks so much. Get in touch for a place - initial\xe2\x80\xa6',positive
2019-03-15 21:09:43,b'RT @martinpgriff: A brilliant example of the life changing work Barts &amp; SGT are doing in the community. Great work @ldnvrn &amp; San!\n@NHSBarts\xe2\x80\xa6',positive
2019-03-15 21:06:52,b'@David_S_85 @NHSBartsHealth @laird154 @fareedariaz @rlukalondon @NurseRuthGreen Looking forward to it.',neutral
2019-03-15 21:04:52,b'RT @David_S_85: I cannot believe we have actually put it together! I am SO excited!  Tom thanks so much. Get in touch for a place - initial\xe2\x80\xa6',positive
2019-03-15 20:59:31,b'I cannot believe we have actually put it together! I am SO excited!  Tom thanks so much. Get in touch for a place -\xe2\x80\xa6 https://t.co/GBpF6fDiJU',positive
2019-03-15 20:56:36,b'RT @shanedegaris: And great to see some much needed investment in our estate. A lot more needed though! @AlanGurney6 @WhippsCrossHosp @NHSB\xe2\x80\xa6',positive
2019-03-15 20:55:19,b'@kaleido_scope1 @ProjectSEARCHEL @NHSBartsHealth @WhitefieldNews @ProjectSEARCHHQ Two great guys always working wit\xe2\x80\xa6 https://t.co/79xy4Uivuc',positive
2019-03-15 20:31:16,b'Fantastic news @Ral_sez ! https://t.co/KeaGQDrf83',positive
2019-03-15 20:30:59,b'@Ashidotic @TheScottishNep1 @NHSBartsHealth @rajthur @CharlesHallMD Ah... looking good guys... hope all the cylinders are firing.... \xf0\x9f\xa4\x9e\xf0\x9f\xa4\x9e\xf0\x9f\xa4\x9e\xf0\x9f\xa4\x9e',positive
2019-03-15 20:23:22,b'@Ashidotic @NHSBartsHealth @TheScottishNep1 @rajthur @CharlesHallMD Strong!',positive
2019-03-15 20:20:20,"b""RT @NHSBartsHealth: Huge congratulations to Raliat Onatade, who has been appointed as our Chief Pharmacist! Such fantastic news - we're ver\xe2\x80\xa6""",positive
2019-03-15 20:19:42,"b'@NHSBartsHealth Recieved amazing care from a nurse at A&amp;E at Royal London today called Pam, she truly is an asset t\xe2\x80\xa6 https://t.co/15zHUshpNP'",positive
2019-03-15 20:17:56,b'RT @BartsHealthJobs: We are recruiting a Head of Site Business Intelligence. If you are looking for a new #opportunity or fancy a #career c\xe2\x80\xa6',positive
